"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","participantId","condition"
"2024-04-10 02:19:06","2024-04-10 02:37:22","0",168,"100","1095","1","2024-04-10 02:37:22","R_7zjvym0LQTMmVUp","","","","",161,161,"anonymous","EN","1","5D0DC6F0968149F389D2EE9CB5898AE3","","","","30","31","75","6286-2730-9338-9172","25","25","60","5D0DC6F0968149F389D2EE9CB5898AE3","Experience"
"2024-04-10 02:19:49","2024-04-10 02:39:25","0",169,"100","1176","1","2024-04-10 02:39:26","R_2eyoprHnfdkX1FF","","","","",162,162,"anonymous","EN","1","DABD7F22A5884FE582A1BB0824A130AC","","","","70","59","68","5393-8156-6237-1681","62","37","52","DABD7F22A5884FE582A1BB0824A130AC","Experience"
"2024-04-10 02:24:41","2024-04-10 02:41:49","0",170,"100","1027","1","2024-04-10 02:41:49","R_78qvbnHzGNGx1ct","","","","",163,163,"anonymous","EN","1","4BDB3C06F85F4FFBA0D61C1FBDF67E34","","","","5","9","11","9737-7917-9701-0462","12","9","7","4BDB3C06F85F4FFBA0D61C1FBDF67E34","Experience"
"2024-04-10 02:44:52","2024-04-10 02:45:27","0",171,"100","34","1","2024-04-10 02:45:27","R_53W8IBThVqNo4rQ","","","","",164,164,"anonymous","EN","1","2E80B6D3ABAF479386EBFD380A4D91A8","0","3","4","","","","","","","","2E80B6D3ABAF479386EBFD380A4D91A8","Control"
"2024-04-10 02:45:56","2024-04-10 02:46:42","0",172,"100","45","1","2024-04-10 02:46:42","R_1nc2KnR9LkdBeja","","","","",165,165,"anonymous","EN","1","396D769E717C4B5CBB63FDDE86050A92","30","40","77","","","","","","","","396D769E717C4B5CBB63FDDE86050A92","Control"
"2024-04-10 02:47:16","2024-04-10 02:48:05","0",173,"100","48","1","2024-04-10 02:48:05","R_74xbEhl3JiR8h3p","","","","",166,166,"anonymous","EN","1","B440FE24A9A64CDFB2C8EC45048EF252","0","0","0","","","","","","","","B440FE24A9A64CDFB2C8EC45048EF252","Control"
"2024-04-10 02:51:09","2024-04-10 02:52:28","0",174,"100","79","1","2024-04-10 02:52:29","R_17TNp4UsvKx9Cho","","","","",167,167,"anonymous","EN","1","727E90A6EC6A4C15B528D4E11CCB044B","15","15","15","","","","","","","","727E90A6EC6A4C15B528D4E11CCB044B","Control"
"2024-04-10 02:56:10","2024-04-10 02:58:08","0",175,"100","117","1","2024-04-10 02:58:09","R_8m9LLiQc6Iu8xKV","","","","",168,168,"anonymous","EN","1","906DB4F6D9734AF08B4D5BFCBD5E51B5","80","20","80","","","","","","","","906DB4F6D9734AF08B4D5BFCBD5E51B5","Control"
"2024-04-10 02:57:07","2024-04-10 02:58:19","0",176,"100","71","1","2024-04-10 02:58:20","R_3KDQ66eOegv7BI1","","","","",169,169,"anonymous","EN","1","FE99F02B2BCB44E48FBAB398707A15CA","92","90","94","","","","","","","","FE99F02B2BCB44E48FBAB398707A15CA","Control"
"2024-04-10 02:56:36","2024-04-10 02:59:00","0",177,"100","144","1","2024-04-10 02:59:01","R_2tyofrZaQj6OuaJ","","","","",170,170,"anonymous","EN","1","B5FE6BC0A3D3462882D0389AC0C2EA3C","20","25","35","","","","","","","","B5FE6BC0A3D3462882D0389AC0C2EA3C","Control"
"2024-04-10 02:42:26","2024-04-10 03:04:33","0",178,"100","1327","1","2024-04-10 03:04:34","R_7HHXoKYDKTDnqWN","","","","",171,171,"anonymous","EN","1","D02378D6C3034CC8A13097CF634CEE54","","","","50","40","65","5247-3107-3223-4670","50","40","65","D02378D6C3034CC8A13097CF634CEE54","Experience"
"2024-04-10 02:49:30","2024-04-10 03:05:44","0",179,"100","973","1","2024-04-10 03:05:44","R_2LtENv7q5HP6klD","","","","",172,172,"anonymous","EN","1","E33BCFDCFB54482A9AB5822BDC4ADCC6","","","","23","19","29","1176-4229-3359-2361","15","21","27","E33BCFDCFB54482A9AB5822BDC4ADCC6","Experience"
"2024-04-10 02:49:30","2024-04-10 03:05:54","0",180,"100","983","1","2024-04-10 03:05:55","R_7itlB0aBAUKxlQ8","","","","",173,173,"anonymous","EN","1","59F59EE2CB4945CEA482A8C96E7C45FC","","","","93","86","90","3462-2067-8325-1789","72","72","73","59F59EE2CB4945CEA482A8C96E7C45FC","Experience"
"2024-04-10 02:49:22","2024-04-10 03:06:30","0",181,"100","1027","1","2024-04-10 03:06:30","R_7agWJ3tLQ6wlKff","","","","",174,174,"anonymous","EN","1","9549B10742314771B435C1035A83D4E8","","","","20","20","20","7202-0316-8765-9667","40","45","60","9549B10742314771B435C1035A83D4E8","Experience"
"2024-04-10 02:49:41","2024-04-10 03:07:21","0",182,"100","1060","1","2024-04-10 03:07:22","R_2CkAcTlChVxcgsO","","","","",175,175,"anonymous","EN","1","A65AFD53EC9A433CB7C98B2422436A03","","","","0","0","5","5236-6278-5473-1388","0","0","0","A65AFD53EC9A433CB7C98B2422436A03","Experience"
"2024-04-10 02:49:34","2024-04-10 03:07:28","0",183,"100","1074","1","2024-04-10 03:07:29","R_5242CfwCS3bl4yy","","","","",176,176,"anonymous","EN","1","E71BD9864D2F4A05B28E17E29EDCD0D3","","","","74","58","63","0974-9140-6624-2078","77","61","65","E71BD9864D2F4A05B28E17E29EDCD0D3","Experience"
"2024-04-10 02:42:12","2024-04-10 03:07:41","0",184,"100","1528","1","2024-04-10 03:07:42","R_6Ljb0cxWmtzxeYF","","","","",177,177,"anonymous","EN","1","540FD707F74546DA9DBBABEA2F8236E1","","","","74","66","68","5168-1609-5029-6902","67","55","59","540FD707F74546DA9DBBABEA2F8236E1","Experience"
"2024-04-10 03:09:35","2024-04-10 03:10:41","0",185,"100","66","1","2024-04-10 03:10:42","R_5onWoQty1rLOTv9","","","","",178,178,"anonymous","EN","1","E80A95943729452B94696BFBD31875F6","69","66","86","","","","","","","","E80A95943729452B94696BFBD31875F6","Control"
"2024-04-10 02:59:26","2024-04-10 03:15:58","0",186,"100","992","1","2024-04-10 03:15:58","R_50u5rofONzJkxsO","","","","",179,179,"anonymous","EN","1","70302D29EC7E409A990D95CE3BC81342","","","","0","10","5","4681-0707-9826-5303","5","20","10","70302D29EC7E409A990D95CE3BC81342","Experience"
"2024-04-10 03:16:54","2024-04-10 03:17:27","0",187,"100","33","1","2024-04-10 03:17:27","R_3ImlJZD0BHJDVZ9","","","","",180,180,"anonymous","EN","1","9D78B0E7C2E2464C8794CBFF796D203F","12","0","5","","","","","","","","9D78B0E7C2E2464C8794CBFF796D203F","Control"
"2024-04-10 02:59:21","2024-04-10 03:21:09","0",188,"100","1307","1","2024-04-10 03:21:09","R_28ICzZoQULi9zYe","","","","",181,181,"anonymous","EN","1","EFEA43BDF59F4A31ABBB65B53B7A4813","","","","5","0","0","9221-2998-9740-2713","5","0","0","EFEA43BDF59F4A31ABBB65B53B7A4813","Experience"
"2024-04-10 03:25:36","2024-04-10 03:26:37","0",189,"100","60","1","2024-04-10 03:26:37","R_3cRGKq3WXLws9dT","","","","",182,182,"anonymous","EN","1","577E89BDF2FC4EED92C84DF58663F97C","90","0","20","","","","","","","","577E89BDF2FC4EED92C84DF58663F97C","Control"
"2024-04-10 03:25:40","2024-04-10 03:27:26","0",190,"100","106","1","2024-04-10 03:27:26","R_1G7GmaFr5acVpnj","","","","",183,183,"anonymous","EN","1","653FED9912F84D3FA53DA4CDB7DC8E78","17","7","18","","","","","","","","653FED9912F84D3FA53DA4CDB7DC8E78","Control"
"2024-04-10 03:27:17","2024-04-10 03:27:57","0",191,"100","39","1","2024-04-10 03:27:57","R_5bTtYBsDTtvAkfA","","","","",184,184,"anonymous","EN","1","7C998485827347399AD3E184F7F114E7","31","7","0","","","","","","","","7C998485827347399AD3E184F7F114E7","Control"
"2024-04-10 03:14:47","2024-04-10 03:33:27","0",192,"100","1120","1","2024-04-10 03:33:28","R_2g5BIZgPbkP27Yz","","","","",185,185,"anonymous","EN","1","38F0713B7CAE47A8A99183E63455B086","","","","61","65","67","3166-6168-0910-8163","66","67","70","38F0713B7CAE47A8A99183E63455B086","Experience"
"2024-04-10 03:33:34","2024-04-10 03:34:19","0",193,"100","45","1","2024-04-10 03:34:20","R_320WTHAt7Kq3t4d","","","","",186,186,"anonymous","EN","1","85493123E543447A9BFA4F4A0CC1FA5B","86","76","53","","","","","","","","85493123E543447A9BFA4F4A0CC1FA5B","Control"
"2024-04-10 03:17:01","2024-04-10 03:34:47","0",194,"100","1066","1","2024-04-10 03:34:47","R_6BxNI4tkMDAG3Pb","","","","",187,187,"anonymous","EN","1","8FAC28A2D7694DE0BBC3FCF3543A1042","","","","94","66","100","3849-6113-8348-9373","73","59","74","8FAC28A2D7694DE0BBC3FCF3543A1042","Experience"
"2024-04-10 03:34:56","2024-04-10 03:35:28","0",195,"100","31","1","2024-04-10 03:35:28","R_2Ob9gPYUAMoD9S1","","","","",188,188,"anonymous","EN","1","94F71E0FC55B4A3396CC1454BBED7A1D","10","10","10","","","","","","","","94F71E0FC55B4A3396CC1454BBED7A1D","Control"
"2024-04-10 03:34:44","2024-04-10 03:35:44","0",196,"100","60","1","2024-04-10 03:35:45","R_22YfIOoTYV8cFiu","","","","",189,189,"anonymous","EN","1","3653D696E9AC47CD86EFD0909F115038","5","5","0","","","","","","","","3653D696E9AC47CD86EFD0909F115038","Control"
"2024-04-10 03:21:48","2024-04-10 03:38:55","0",197,"100","1027","1","2024-04-10 03:38:56","R_2wcdlS7sOUatWeP","","","","",190,190,"anonymous","EN","1","CEF983DB1EC143EA9AF03F616A805184","","","","59","55","57","8900-7167-7945-9922","78","74","76","CEF983DB1EC143EA9AF03F616A805184","Experience"
"2024-04-10 03:37:45","2024-04-10 03:39:19","0",198,"100","93","1","2024-04-10 03:39:20","R_2NniD58XrEajRL3","","","","",191,191,"anonymous","EN","1","2F81EE4F5044430B9D8767CA6D5C2D61","17","4","36","","","","","","","","2F81EE4F5044430B9D8767CA6D5C2D61","Control"
"2024-04-10 03:38:53","2024-04-10 03:39:52","0",199,"100","59","1","2024-04-10 03:39:52","R_16hGsiOSX1xvxoU","","","","",192,192,"anonymous","EN","1","7776FDF26EFC462B9BC79657AD22DEBE","100","100","100","","","","","","","","7776FDF26EFC462B9BC79657AD22DEBE","Control"
"2024-04-10 03:39:48","2024-04-10 03:40:36","0",200,"100","48","1","2024-04-10 03:40:37","R_1EaUEvogFOeYvxk","","","","",193,193,"anonymous","EN","1","C5D221F3F24D4FC69E19B762A31A72F7","0","0","0","","","","","","","","C5D221F3F24D4FC69E19B762A31A72F7","Control"
"2024-04-10 03:24:36","2024-04-10 03:41:04","0",201,"100","987","1","2024-04-10 03:41:04","R_56T5PRuk3aJ0Xy9","","","","",194,194,"anonymous","EN","1","45D9B639509C4A72847A2C8D33D67C28","","","","0","0","0","3270-4860-0267-4318","0","0","0","45D9B639509C4A72847A2C8D33D67C28","Experience"
"2024-04-10 03:42:05","2024-04-10 03:42:55","0",202,"100","49","1","2024-04-10 03:42:56","R_2ipYaSF1ymGrp2X","","","","",195,195,"anonymous","EN","1","F2AEBB8D5711430EAE5812770390A61E","10","0","5","","","","","","","","F2AEBB8D5711430EAE5812770390A61E","Control"
"2024-04-10 03:25:46","2024-04-10 03:44:00","0",203,"100","1093","1","2024-04-10 03:44:00","R_1e2QIcXBk4ZCCE1","","","","",196,196,"anonymous","EN","1","076C84CD834A4EC3A5D6ECE1E4C5EFB1","","","","0","0","0","5601-4468-4600-6627","0","0","0","076C84CD834A4EC3A5D6ECE1E4C5EFB1","Experience"
"2024-04-10 03:22:40","2024-04-10 03:44:37","0",204,"100","1316","1","2024-04-10 03:44:37","R_12RM7oCLiW4GzZ0","","","","",197,197,"anonymous","EN","1","72E5ECFD90DE49E19E166A6D4EEE2C27","","","","55","55","50","4507-5843-3579-2264","55","55","50","72E5ECFD90DE49E19E166A6D4EEE2C27","Experience"
"2024-04-10 03:29:37","2024-04-10 03:48:00","0",205,"100","1103","1","2024-04-10 03:48:01","R_3x19PeQBJ1sinm1","","","","",198,198,"anonymous","EN","1","9A7B751B43D04021814BB7A90D439E6C","","","","100","99","99","5216-2935-8139-3042","100","99","95","9A7B751B43D04021814BB7A90D439E6C","Experience"
"2024-04-10 03:31:57","2024-04-10 03:48:45","0",206,"100","1007","1","2024-04-10 03:48:46","R_2HzSSPM5T4YYtUQ","","","","",199,199,"anonymous","EN","1","DDF173F493F84AE09EAA9EBB07578542","","","","8","6","5","1918-9969-6662-4166","7","5","5","DDF173F493F84AE09EAA9EBB07578542","Experience"
"2024-04-10 03:54:26","2024-04-10 03:54:51","0",207,"100","25","1","2024-04-10 03:54:52","R_2fxHoLfHcDHe9mF","","","","",200,200,"anonymous","EN","1","9AE653AC9D644EDDB5A7D9E511F3BDC5","0","0","0","","","","","","","","9AE653AC9D644EDDB5A7D9E511F3BDC5","Control"
"2024-04-10 03:40:58","2024-04-10 03:58:17","0",208,"100","1038","1","2024-04-10 03:58:17","R_4xtrH3c3QGvX58B","","","","",201,201,"anonymous","EN","1","215D94E5FCB44128A5E12412D9738710","","","","0","0","21","0762-0092-4299-5777","0","0","15","215D94E5FCB44128A5E12412D9738710","Experience"
"2024-04-10 03:59:39","2024-04-10 04:00:05","0",209,"100","25","1","2024-04-10 04:00:05","R_5XwCwEBZFdG2nD3","","","","",202,202,"anonymous","EN","1","228717DCCE7C4B039F6D466521EFA959","82","50","75","","","","","","","","228717DCCE7C4B039F6D466521EFA959","Control"
"2024-04-10 04:01:22","2024-04-10 04:01:52","0",210,"100","30","1","2024-04-10 04:01:53","R_3s4IY8Rwf3LafXo","","","","",203,203,"anonymous","EN","1","704EC4CF11FD450A95C57A0D8635261D","0","0","0","","","","","","","","704EC4CF11FD450A95C57A0D8635261D","Control"
"2024-04-10 03:32:56","2024-04-10 04:02:13","0",211,"100","1757","1","2024-04-10 04:02:13","R_1QXGFuTfLLbCvVy","","","","",204,204,"anonymous","EN","1","5FA8CD03C938437EA3E2AD01A3F29BBE","","","","60","69","38","0496-1847-5282-0718","42","37","29","5FA8CD03C938437EA3E2AD01A3F29BBE","Experience"
"2024-04-10 03:37:08","2024-04-10 04:03:31","0",212,"100","1583","1","2024-04-10 04:03:32","R_662RUo6CL1t71qD","","","","",205,205,"anonymous","EN","1","800BD28C6B45471DA4E1DD3ACFF52291","","","","6","6","7","5787-5513-2479-7694","5","8","6","800BD28C6B45471DA4E1DD3ACFF52291","Experience"
"2024-04-10 04:04:45","2024-04-10 04:05:48","0",213,"100","62","1","2024-04-10 04:05:49","R_5LFgdYn14YE7yP1","","","","",206,206,"anonymous","EN","1","B941108E0DEC4FB992D345F210C6EADD","24","52","79","","","","","","","","B941108E0DEC4FB992D345F210C6EADD","Control"
"2024-04-10 04:06:34","2024-04-10 04:07:41","0",214,"100","66","1","2024-04-10 04:07:41","R_5F7391XF4sxbFWp","","","","",207,207,"anonymous","EN","1","511D1EE8F9B84C5E843FE8EBD8DBEF50","60","45","45","","","","","","","","511D1EE8F9B84C5E843FE8EBD8DBEF50","Control"
"2024-04-10 03:50:59","2024-04-10 04:08:10","0",215,"100","1030","1","2024-04-10 04:08:10","R_31SjfNkicw7cUmF","","","","",208,208,"anonymous","EN","1","625E9C4ADE9D46D5966BDD8C8BEECAE0","","","","20","10","20","8777-6094-9582-2212","20","10","20","625E9C4ADE9D46D5966BDD8C8BEECAE0","Experience"
"2024-04-10 04:09:21","2024-04-10 04:10:56","0",216,"100","94","1","2024-04-10 04:10:57","R_2KIzCbvUyoKqMcR","","","","",209,209,"anonymous","EN","1","94544A63C0E34D93BD1CA885C0D0D0A1","30","20","20","","","","","","","","94544A63C0E34D93BD1CA885C0D0D0A1","Control"
"2024-04-10 04:19:15","2024-04-10 04:20:03","0",217,"100","48","1","2024-04-10 04:20:04","R_31hw7XwcTqG2bN0","","","","",210,210,"anonymous","EN","1","3897878672EE48D19710F861C10825B7","0","0","0","","","","","","","","3897878672EE48D19710F861C10825B7","Control"
"2024-04-10 04:22:39","2024-04-10 04:23:12","0",218,"100","32","1","2024-04-10 04:23:12","R_39fGwFZ5QKA6nCx","","","","",211,211,"anonymous","EN","1","44868EDA2C3A4FBCB7C1774219F60587","9","29","37","","","","","","","","44868EDA2C3A4FBCB7C1774219F60587","Control"
"2024-04-10 04:06:48","2024-04-10 04:23:25","0",219,"100","996","1","2024-04-10 04:23:25","R_1TUn6gDaCOkaiAA","","","","",212,212,"anonymous","EN","1","C2018F956F2B49F19575F350C793A870","","","","90","100","85","8120-4670-2386-3065","80","75","80","C2018F956F2B49F19575F350C793A870","Experience"
"2024-04-10 04:22:04","2024-04-10 04:24:01","0",220,"100","117","1","2024-04-10 04:24:02","R_2tFrkO43HdTHxR0","","","","",213,213,"anonymous","EN","1","B2A2ADCC8DA641E2B7F2162532EB402A","29","21","27","","","","","","","","B2A2ADCC8DA641E2B7F2162532EB402A","Control"
"2024-04-10 04:24:30","2024-04-10 04:24:56","0",221,"100","25","1","2024-04-10 04:24:57","R_5p5txVNmAT1Bfse","","","","",214,214,"anonymous","EN","1","B480F8A5265B482CAFB6C133462E2FE6","0","0","0","","","","","","","","B480F8A5265B482CAFB6C133462E2FE6","Control"
"2024-04-10 04:24:33","2024-04-10 04:25:17","0",222,"100","44","1","2024-04-10 04:25:17","R_3Hu1IePSwXx8zXX","","","","",215,215,"anonymous","EN","1","6C65F86A348F40D6AA44636FA43E4808","38","45","11","","","","","","","","6C65F86A348F40D6AA44636FA43E4808","Control"
"2024-04-10 04:06:04","2024-04-10 04:28:13","0",223,"100","1329","1","2024-04-10 04:28:14","R_2BfaSmnrepe3Uwk","","","","",216,216,"anonymous","EN","1","95B0EA0BAE8C48B49846E68DA092C38A","","","","40","50","55","3652-3063-9308-7164","38","50","50","95B0EA0BAE8C48B49846E68DA092C38A","Experience"
"2024-04-10 04:08:35","2024-04-10 04:28:20","0",224,"100","1184","1","2024-04-10 04:28:21","R_7bHQBpQ1YQDniet","","","","",217,217,"anonymous","EN","1","31E0504C7F98409887CE0B649EC81D57","","","","20","30","25","3599-8783-4720-1534","20","30","25","31E0504C7F98409887CE0B649EC81D57","Experience"
"2024-04-10 04:28:43","2024-04-10 04:29:39","0",225,"100","55","1","2024-04-10 04:29:39","R_7XG74qFOfmJHvmV","","","","",218,218,"anonymous","EN","1","EC960DF6D8944A3496AE183595BC6BB7","80","20","20","","","","","","","","EC960DF6D8944A3496AE183595BC6BB7","Control"
"2024-04-10 04:29:50","2024-04-10 04:31:17","0",226,"100","86","1","2024-04-10 04:31:18","R_7sahefnXEt9nwyy","","","","",219,219,"anonymous","EN","1","3815EF1D26874BBEB7DCEF0527F112C7","0","0","0","","","","","","","","3815EF1D26874BBEB7DCEF0527F112C7","Control"
"2024-04-10 04:29:40","2024-04-10 04:31:29","0",227,"100","109","1","2024-04-10 04:31:30","R_2jkWxlfUnhEgewE","","","","",220,220,"anonymous","EN","1","6660061BA161472D89BDF1CB5F6FEF0D","40","50","60","","","","","","","","6660061BA161472D89BDF1CB5F6FEF0D","Control"
"2024-04-10 04:30:41","2024-04-10 04:32:30","0",228,"100","108","1","2024-04-10 04:32:31","R_2LOwbeYK8Y5VJAP","","","","",221,221,"anonymous","EN","1","58CBADD914294AB69955A7541368516C","50","0","50","","","","","","","","58CBADD914294AB69955A7541368516C","Control"
"2024-04-10 04:11:19","2024-04-10 04:32:46","0",229,"100","1286","1","2024-04-10 04:32:46","R_7WrbLMvA7QoLRCN","","","","",222,222,"anonymous","EN","1","457DE29BD7DE4BA3A54C9F5CEAEEC89A","","","","0","0","0","4989-1117-3652-2063","0","0","0","457DE29BD7DE4BA3A54C9F5CEAEEC89A","Experience"
"2024-04-10 04:18:11","2024-04-10 04:35:21","0",230,"100","1030","1","2024-04-10 04:35:22","R_3rBoikhCp6tW3Yf","","","","",223,223,"anonymous","EN","1","2A9426322C3440179E27437CC2A57230","","","","12","85","60","9744-2825-8336-5799","25","66","39","2A9426322C3440179E27437CC2A57230","Experience"
"2024-04-10 04:16:37","2024-04-10 04:36:39","0",231,"100","1201","1","2024-04-10 04:36:40","R_4viYPU4MHPDATgG","","","","",224,224,"anonymous","EN","1","36B83176DA574D56976600B92F7A1593","","","","8","8","10","6896-2859-7341-9933","1","3","0","36B83176DA574D56976600B92F7A1593","Experience"
"2024-04-10 04:36:10","2024-04-10 04:36:56","0",232,"100","45","1","2024-04-10 04:36:56","R_3fZw4Hb3tOx9mvO","","","","",225,225,"anonymous","EN","1","5C073E2E1A724D02B3B771E781D06DE6","29","75","86","","","","","","","","5C073E2E1A724D02B3B771E781D06DE6","Control"
"2024-04-10 04:37:10","2024-04-10 04:37:44","0",233,"100","33","1","2024-04-10 04:37:44","R_2gN4ke7XHoqZP5o","","","","",226,226,"anonymous","EN","1","A7F43F1957C44B7DA6ECC73C9058EA94","50","40","50","","","","","","","","A7F43F1957C44B7DA6ECC73C9058EA94","Control"
"2024-04-10 04:38:36","2024-04-10 04:39:12","0",234,"100","35","1","2024-04-10 04:39:12","R_7CwO2BXw7jPqgwx","","","","",227,227,"anonymous","EN","1","0163260E3DF74A1E8CA46ADD5D792370","4","4","3","","","","","","","","0163260E3DF74A1E8CA46ADD5D792370","Control"
"2024-04-10 04:38:37","2024-04-10 04:39:34","0",235,"100","56","1","2024-04-10 04:39:34","R_6gkdEtX11BBwduO","","","","",228,228,"anonymous","EN","1","41C99B9AA1B64130A4BA9CC27E9DD12F","70","100","100","","","","","","","","41C99B9AA1B64130A4BA9CC27E9DD12F","Control"
"2024-04-10 04:17:39","2024-04-10 04:39:53","0",236,"100","1334","1","2024-04-10 04:39:54","R_1jOZFVTD3M7ov0q","","","","",229,229,"anonymous","EN","1","E89A884774AA4B878ED00025681E9C8A","","","","50","0","50","4401-8137-6699-8298","50","0","50","E89A884774AA4B878ED00025681E9C8A","Experience"
"2024-04-10 04:39:55","2024-04-10 04:40:18","0",237,"100","22","1","2024-04-10 04:40:18","R_7mFt1iMe07ZPw80","","","","",230,230,"anonymous","EN","1","757649A93CB94B75A0161FD02A0BD864","0","0","0","","","","","","","","757649A93CB94B75A0161FD02A0BD864","Control"
"2024-04-10 04:24:29","2024-04-10 04:41:11","0",238,"100","1001","1","2024-04-10 04:41:11","R_2QR5QUiHRX6HngQ","","","","",231,231,"anonymous","EN","1","4F998834F4BE476D82745B47B37BC26E","","","","62","68","64","8823-0828-2975-0183","61","57","58","4F998834F4BE476D82745B47B37BC26E","Experience"
"2024-04-10 04:25:23","2024-04-10 04:41:35","0",239,"100","971","1","2024-04-10 04:41:35","R_3MjIWXd10YvfdV7","","","","",232,232,"anonymous","EN","1","2C55D79052184907A780644A2B23EAB1","","","","73","72","85","1280-0522-6804-5379","31","30","29","2C55D79052184907A780644A2B23EAB1","Experience"
"2024-04-10 04:40:16","2024-04-10 04:41:36","0",240,"100","80","1","2024-04-10 04:41:36","R_1psrw7roFnaSmoL","","","","",233,233,"anonymous","EN","1","F72AAEAA755041F6AA79ECE84CD76F41","30","0","10","","","","","","","","F72AAEAA755041F6AA79ECE84CD76F41","Control"
"2024-04-10 04:41:42","2024-04-10 04:42:22","0",241,"100","39","1","2024-04-10 04:42:22","R_5FmuU0aGqlYp6Gn","","","","",234,234,"anonymous","EN","1","DA8B15BC54254E0FBD50D7B01A50DBE8","5","13","10","","","","","","","","DA8B15BC54254E0FBD50D7B01A50DBE8","Control"
"2024-04-10 04:26:07","2024-04-10 04:42:32","0",242,"100","985","1","2024-04-10 04:42:32","R_4fjS6DjuScRjnX7","","","","",235,235,"anonymous","EN","1","E0C738F22DFD4123B5CBA845211CC366","","","","0","0","0","3206-7654-9353-0336","0","0","0","E0C738F22DFD4123B5CBA845211CC366","Experience"
"2024-04-10 04:26:17","2024-04-10 04:42:38","0",243,"100","980","1","2024-04-10 04:42:38","R_7urFJNl5aeqEVeq","","","","",236,236,"anonymous","EN","1","F4EC577D0AE44D6EA1E498533D5C8C76","","","","0","0","0","9115-6996-7004-7150","0","0","0","F4EC577D0AE44D6EA1E498533D5C8C76","Experience"
"2024-04-10 04:44:35","2024-04-10 04:45:52","0",244,"100","77","1","2024-04-10 04:45:53","R_7CVmnsIgPRyeBhB","","","","",237,237,"anonymous","EN","1","742E34F5543B4A69B32260B65D3404F9","23","23","31","","","","","","","","742E34F5543B4A69B32260B65D3404F9","Control"
"2024-04-10 04:46:12","2024-04-10 04:47:37","0",245,"100","85","1","2024-04-10 04:47:37","R_5gaY8Lmr5rYHdex","","","","",238,238,"anonymous","EN","1","379878B66C9E4BDBA5AD69DA8A59E8ED","0","0","0","","","","","","","","379878B66C9E4BDBA5AD69DA8A59E8ED","Control"
"2024-04-10 04:47:25","2024-04-10 04:48:15","0",246,"100","49","1","2024-04-10 04:48:15","R_7064mcVKlA96hYC","","","","",239,239,"anonymous","EN","1","31D4175571A14F4E84BF88D248E92969","2","5","4","","","","","","","","31D4175571A14F4E84BF88D248E92969","Control"
"2024-04-10 04:31:36","2024-04-10 04:49:18","0",247,"100","1061","1","2024-04-10 04:49:18","R_7PZoXPOwd5BKR4R","","","","",240,240,"anonymous","EN","1","A71D930CDB48467F889B83B489924987","","","","70","70","70","4658-1381-9415-6878","65","65","65","A71D930CDB48467F889B83B489924987","Experience"
"2024-04-10 04:49:09","2024-04-10 04:49:38","0",248,"100","29","1","2024-04-10 04:49:39","R_1ro4tZzQ0Zl1Pfd","","","","",241,241,"anonymous","EN","1","018E6F52A2D64AF2BD9D7B26BD95EEF1","30","40","40","","","","","","","","018E6F52A2D64AF2BD9D7B26BD95EEF1","Control"
"2024-04-10 04:23:54","2024-04-10 04:50:22","0",249,"100","1587","1","2024-04-10 04:50:22","R_2QyzsNbKgZm9ngA","","","","",242,242,"anonymous","EN","1","DB2954A6C14D4C9E8175D3A3E30FAE1C","","","","34","44","45","2272-7557-5940-7024","9","10","5","DB2954A6C14D4C9E8175D3A3E30FAE1C","Experience"
"2024-04-10 04:29:56","2024-04-10 04:50:22","0",250,"100","1226","1","2024-04-10 04:50:23","R_1qaoQ6svHxlkGvN","","","","",243,243,"anonymous","EN","1","0830BA03876848F1B1BA6DC81CFA3B08","","","","62","39","61","1240-2043-2777-5490","61","51","60","0830BA03876848F1B1BA6DC81CFA3B08","Experience"
"2024-04-10 04:50:00","2024-04-10 04:50:26","0",251,"100","26","1","2024-04-10 04:50:26","R_5VecFHFG66lDVYZ","","","","",244,244,"anonymous","EN","1","A5C3D32B75AA485E895A9B529561FD78","41","41","42","","","","","","","","A5C3D32B75AA485E895A9B529561FD78","Control"
"2024-04-10 04:49:30","2024-04-10 04:50:38","0",252,"100","67","1","2024-04-10 04:50:38","R_1jGL8OYYXlmSVbz","","","","",245,245,"anonymous","EN","1","77E6245293BD46C9AF404714A5325C3C","66","64","53","","","","","","","","77E6245293BD46C9AF404714A5325C3C","Control"
"2024-04-10 04:49:31","2024-04-10 04:51:49","0",253,"100","137","1","2024-04-10 04:51:49","R_1iW2frRhhRdn7hf","","","","",246,246,"anonymous","EN","1","ECAEFE5A63CA472C8E6CABBEFAC0539D","100","79","75","","","","","","","","ECAEFE5A63CA472C8E6CABBEFAC0539D","Control"
"2024-04-10 04:51:42","2024-04-10 04:52:17","0",254,"100","35","1","2024-04-10 04:52:18","R_3SHMHgdx0rnZNOe","","","","",247,247,"anonymous","EN","1","7EE8BD074D08465092037F61167610B1","0","0","0","","","","","","","","7EE8BD074D08465092037F61167610B1","Control"
